timestamp,temperature_C,humidity_%,solar_irradiation_W/m2
2020-03-23 04:30:00,22.37,39.13,832.56
2020-03-23 04:45:00,25.83,61.29,574.33
2020-03-23 05:00:00,24.94,35.98,520.43
2020-03-23 05:15:00,23.66,72.96,326.98
2020-03-23 05:30:00,17.37,59.67,170.34
2020-03-23 05:45:00,22.58,56.57,168.81
2020-03-23 06:00:00,23.88,62.91,233.59
2020-03-23 06:15:00,1.7,8.89,0.0
2020-03-23 06:30:00,22.34,60.07,190.67
2020-03-23 06:45:00,20.74,62.66,358.13
2020-03-23 07:00:00,4.93,3.52,0.0
2020-03-23 07:15:00,18.45,51.79,487.06
2020-03-23 07:30:00,17.22,53.72,455.27
2020-03-23 07:45:00,24.09,59.04,463.84
2020-03-23 08:00:00,22.42,55.31,556.32
2020-03-23 08:15:00,23.67,77.09,478.58
2020-03-23 08:30:00,21.53,58.12,252.94
2020-03-23 08:45:00,21.02,68.41,543.83
2020-03-23 09:00:00,17.79,61.71,432.3
2020-03-23 09:15:00,19.85,56.24,286.89
2020-03-23 09:30:00,23.38,59.86,358.15
2020-03-23 09:45:00,24.81,65.93,448.68
2020-03-23 10:00:00,24.06,69.13,470.9
2020-03-23 10:15:00,49.46,97.18,1234.5
2020-03-23 10:30:00,25.73,49.27,544.54
2020-03-23 10:45:00,20.19,59.81,248.95
2020-03-23 11:00:00,25.01,62.07,247.0
2020-03-23 11:15:00,2.96,3.2,1437.56
2020-03-23 11:30:00,20.31,49.13,296.58
2020-03-23 11:45:00,19.83,66.99,157.13
2020-03-23 12:00:00,20.78,36.42,439.9
2020-03-23 12:15:00,19.23,60.22,612.49
2020-03-23 12:30:00,23.86,69.51,317.43
2020-03-23 12:45:00,22.72,52.62,490.14
2020-03-23 13:00:00,-4.74,2.01,0.0
2020-03-23 13:15:00,20.82,59.79,465.76
2020-03-23 13:30:00,25.78,58.34,655.15
2020-03-23 13:45:00,26.36,63.61,540.67
2020-03-23 14:00:00,25.1,59.52,261.67
2020-03-23 14:15:00,16.27,46.69,646.91
2020-03-23 14:30:00,25.54,53.13,478.67
2020-03-23 14:45:00,20.63,69.39,471.76
2020-03-23 15:00:00,40.91,95.32,1239.95
2020-03-23 15:15:00,21.94,68.74,518.67
2020-03-23 15:30:00,26.53,56.42,381.67
2020-03-23 15:45:00,22.02,71.08,254.71
2020-03-23 16:00:00,20.73,54.85,275.28
2020-03-23 16:15:00,23.26,59.96,286.52
2020-03-23 16:30:00,25.85,48.41,491.23
2020-03-23 16:45:00,-8.89,2.18,1207.57
2020-03-23 17:00:00,20.99,77.06,273.28
2020-03-23 17:15:00,19.85,44.9,229.81
2020-03-23 17:30:00,21.09,44.11,642.5
2020-03-23 17:45:00,19.88,63.31,446.76
2020-03-23 18:00:00,22.5,73.92,14.53
2020-03-23 18:15:00,20.83,75.7,356.76
2020-03-23 18:30:00,21.67,47.22,197.36
2020-03-23 18:45:00,22.33,66.33,396.06
2020-03-23 19:00:00,19.95,87.87,44.76
2020-03-23 19:15:00,23.67,58.11,436.39
2020-03-23 19:30:00,20.0,64.3,490.71
2020-03-23 19:45:00,19.14,53.18,365.73
2020-03-23 20:00:00,22.02,65.32,522.66
2020-03-23 20:15:00,22.98,71.6,558.37
2020-03-23 20:30:00,17.34,55.48,533.04
2020-03-23 20:45:00,26.85,64.06,556.44
2020-03-23 21:00:00,24.39,51.57,378.26
2020-03-23 21:15:00,20.98,57.32,249.32
2020-03-23 21:30:00,21.86,70.08,329.98
2020-03-23 21:45:00,3.04,98.77,1511.13
2020-03-23 22:00:00,21.45,78.43,655.48
2020-03-23 22:15:00,21.99,72.56,380.38
2020-03-23 22:30:00,24.68,47.93,434.84
2020-03-23 22:45:00,24.04,65.54,308.66
2020-03-23 23:00:00,18.53,57.92,491.57
2020-03-23 23:15:00,20.77,53.52,209.02
2020-03-23 23:30:00,21.9,68.26,793.24
2020-03-23 23:45:00,23.02,64.49,612.55
2020-03-24 00:00:00,-2.26,95.72,1308.3
2020-03-24 00:15:00,23.93,65.2,390.77
2020-03-24 00:30:00,15.35,57.67,512.71
2020-03-24 00:45:00,3.03,92.83,1390.96
2020-03-24 01:00:00,24.61,45.59,433.2
2020-03-24 01:15:00,3.62,1.04,1397.19
2020-03-24 01:30:00,20.46,43.15,223.18
2020-03-24 01:45:00,22.96,77.61,604.03
2020-03-24 02:00:00,24.38,57.86,17.04
2020-03-24 02:15:00,20.44,75.9,135.46
2020-03-24 02:30:00,22.89,60.73,701.08
2020-03-24 02:45:00,25.1,55.15,456.87
2020-03-24 03:00:00,19.35,40.14,399.85
2020-03-24 03:15:00,24.5,53.36,366.41
2020-03-24 03:30:00,23.4,52.96,247.24
2020-03-24 03:45:00,1.44,6.23,0.0
2020-03-24 04:00:00,55.98,5.89,1375.81
2020-03-24 04:15:00,17.7,59.97,475.6
2020-03-24 04:30:00,22.07,59.68,481.24
2020-03-24 04:45:00,17.47,70.91,511.34
2020-03-24 05:00:00,18.7,55.23,232.15
2020-03-24 05:15:00,25.03,61.8,331.44
2020-03-24 05:30:00,19.0,66.4,389.63
2020-03-24 05:45:00,20.69,58.77,369.28
2020-03-24 06:00:00,16.95,54.84,293.7
2020-03-24 06:15:00,19.1,38.99,659.59
2020-03-24 06:30:00,22.46,68.32,451.35
2020-03-24 06:45:00,15.42,61.73,423.09
2020-03-24 07:00:00,20.99,64.87,472.22
2020-03-24 07:15:00,23.18,65.86,251.84
2020-03-24 07:30:00,21.77,42.54,0.0
2020-03-24 07:45:00,26.51,69.23,608.03
2020-03-24 08:00:00,20.45,62.6,394.25
2020-03-24 08:15:00,58.78,92.82,0.0
2020-03-24 08:30:00,22.98,64.43,456.02
2020-03-24 08:45:00,29.21,65.04,274.83
2020-03-24 09:00:00,14.94,48.73,394.95
2020-03-24 09:15:00,51.81,6.95,0.0
2020-03-24 09:30:00,40.29,91.62,0.0
2020-03-24 09:45:00,23.5,63.06,309.38
2020-03-24 10:00:00,21.14,48.99,476.07
2020-03-24 10:15:00,22.4,60.0,312.24
2020-03-24 10:30:00,20.33,51.0,402.04
2020-03-24 10:45:00,20.64,57.78,456.04
2020-03-24 11:00:00,28.57,58.09,393.62
2020-03-24 11:15:00,26.67,49.44,224.07
2020-03-24 11:30:00,25.13,58.79,153.1
2020-03-24 11:45:00,21.29,49.52,627.22
2020-03-24 12:00:00,26.28,64.09,492.84
2020-03-24 12:15:00,21.81,50.03,332.51
2020-03-24 12:30:00,21.92,61.32,548.21
2020-03-24 12:45:00,22.98,60.28,377.53
2020-03-24 13:00:00,24.17,53.24,318.36
2020-03-24 13:15:00,20.48,78.46,371.71
2020-03-24 13:30:00,24.4,57.98,353.32
2020-03-24 13:45:00,22.14,50.5,725.28
2020-03-24 14:00:00,22.25,76.24,426.64
2020-03-24 14:15:00,21.69,54.0,370.82
2020-03-24 14:30:00,24.62,53.6,320.89
2020-03-24 14:45:00,19.47,43.7,191.8
2020-03-24 15:00:00,0.45,8.22,0.0
2020-03-24 15:15:00,19.83,62.9,545.47
2020-03-24 15:30:00,19.32,66.0,596.52
2020-03-24 15:45:00,22.45,66.15,526.35
2020-03-24 16:00:00,24.09,57.68,479.53
2020-03-24 16:15:00,21.44,66.46,446.2
2020-03-24 16:30:00,23.31,65.52,405.93
2020-03-24 16:45:00,22.44,51.11,443.41
2020-03-24 17:00:00,21.8,55.96,466.19
2020-03-24 17:15:00,20.66,69.15,266.69
2020-03-24 17:30:00,20.09,59.37,313.56
2020-03-24 17:45:00,20.26,54.42,524.42
2020-03-24 18:00:00,20.43,86.05,389.95
2020-03-24 18:15:00,19.65,64.87,395.16
2020-03-24 18:30:00,24.4,53.12,515.29
2020-03-24 18:45:00,24.43,59.85,525.09
2020-03-24 19:00:00,11.79,62.0,315.94
2020-03-24 19:15:00,21.58,52.22,198.63
2020-03-24 19:30:00,24.0,59.34,613.5
2020-03-24 19:45:00,18.63,48.03,327.07
2020-03-24 20:00:00,19.2,65.87,265.34
2020-03-24 20:15:00,21.77,71.46,528.14
2020-03-24 20:30:00,27.51,63.18,408.46
2020-03-24 20:45:00,23.05,70.23,277.59
2020-03-24 21:00:00,22.89,42.61,397.6
2020-03-24 21:15:00,19.95,67.5,544.21
2020-03-24 21:30:00,21.15,64.13,252.63
2020-03-24 21:45:00,22.65,67.45,251.44
2020-03-24 22:00:00,41.06,2.59,0.0
2020-03-24 22:15:00,24.25,74.49,326.98
2020-03-24 22:30:00,22.23,55.93,413.72
2020-03-24 22:45:00,20.88,51.74,635.65
2020-03-24 23:00:00,16.32,58.06,322.68
2020-03-24 23:15:00,-7.96,6.69,1486.18
2020-03-24 23:30:00,20.18,65.96,165.86
2020-03-24 23:45:00,23.28,59.84,499.95
2020-03-25 00:00:00,25.3,48.7,450.04
2020-03-25 00:15:00,18.36,56.74,651.87
2020-03-25 00:30:00,18.37,84.59,555.28
2020-03-25 00:45:00,22.04,55.1,580.56
2020-03-25 01:00:00,22.79,72.76,171.04
2020-03-25 01:15:00,20.71,57.31,756.21
2020-03-25 01:30:00,42.77,91.41,0.0
2020-03-25 01:45:00,19.67,54.05,396.59
2020-03-25 02:00:00,18.67,55.63,381.45
2020-03-25 02:15:00,25.59,49.95,400.42
2020-03-25 02:30:00,24.93,62.73,780.09
2020-03-25 02:45:00,23.42,57.77,558.85
2020-03-25 03:00:00,23.66,64.64,232.12
2020-03-25 03:15:00,16.6,60.58,492.63
2020-03-25 03:30:00,20.67,54.9,508.12
2020-03-25 03:45:00,17.05,51.85,401.85
2020-03-25 04:00:00,20.12,46.24,449.05
2020-03-25 04:15:00,16.35,54.31,419.84
2020-03-25 04:30:00,20.71,42.32,316.15
2020-03-25 04:45:00,26.2,55.02,182.7
2020-03-25 05:00:00,23.63,46.93,400.12
2020-03-25 05:15:00,-4.06,98.21,1532.57
2020-03-25 05:30:00,27.21,56.76,579.32
2020-03-25 05:45:00,23.79,73.64,453.64
2020-03-25 06:00:00,21.62,60.59,433.44
2020-03-25 06:15:00,26.34,63.32,455.94
2020-03-25 06:30:00,24.35,68.74,622.09
2020-03-25 06:45:00,21.91,44.5,387.77
2020-03-25 07:00:00,16.06,65.0,337.95
2020-03-25 07:15:00,24.88,73.35,319.03
2020-03-25 07:30:00,18.81,73.84,618.78
2020-03-25 07:45:00,22.68,42.16,380.45
2020-03-25 08:00:00,24.93,58.29,513.67
2020-03-25 08:15:00,16.51,59.25,251.33
2020-03-25 08:30:00,25.99,57.61,290.19
2020-03-25 08:45:00,18.33,63.79,419.36
2020-03-25 09:00:00,20.85,22.27,310.41
2020-03-25 09:15:00,24.47,59.13,378.67
2020-03-25 09:30:00,20.78,57.19,317.62
2020-03-25 09:45:00,21.86,54.98,530.49
2020-03-25 10:00:00,22.76,59.55,299.94
2020-03-25 10:15:00,13.64,60.52,493.89
2020-03-25 10:30:00,52.9,95.23,0.0
2020-03-25 10:45:00,20.42,62.91,608.29
2020-03-25 11:00:00,17.9,51.07,368.54
2020-03-25 11:15:00,23.09,54.14,233.53
2020-03-25 11:30:00,20.73,53.78,348.29
2020-03-25 11:45:00,22.01,56.54,269.85
2020-03-25 12:00:00,24.76,49.91,357.08
2020-03-25 12:15:00,25.1,46.29,223.21
2020-03-25 12:30:00,53.87,92.44,1338.2
2020-03-25 12:45:00,21.48,56.73,478.51
2020-03-25 13:00:00,19.45,61.38,341.67
2020-03-25 13:15:00,23.53,42.1,329.77
2020-03-25 13:30:00,21.86,58.14,521.1
2020-03-25 13:45:00,45.12,92.85,0.0
2020-03-25 14:00:00,24.01,63.99,300.11
2020-03-25 14:15:00,27.08,54.67,328.22
2020-03-25 14:30:00,24.0,66.6,410.43
2020-03-25 14:45:00,20.11,67.2,475.46
2020-03-25 15:00:00,17.27,53.65,413.25
2020-03-25 15:15:00,17.6,73.11,282.27
2020-03-25 15:30:00,20.83,61.18,544.47
2020-03-25 15:45:00,20.38,51.9,194.41
2020-03-25 16:00:00,51.46,1.58,0.0
2020-03-25 16:15:00,20.55,48.91,385.35
2020-03-25 16:30:00,21.81,77.16,334.6
2020-03-25 16:45:00,22.32,52.32,311.0
2020-03-25 17:00:00,22.88,66.27,141.12
2020-03-25 17:15:00,19.67,60.77,351.04
2020-03-25 17:30:00,21.8,60.64,508.73
2020-03-25 17:45:00,23.62,76.81,199.74
2020-03-25 18:00:00,20.08,55.56,694.29
2020-03-25 18:15:00,19.58,71.46,350.79
2020-03-25 18:30:00,23.34,48.74,351.82
2020-03-25 18:45:00,21.71,72.58,187.55
2020-03-25 19:00:00,18.46,52.46,321.29
2020-03-25 19:15:00,21.26,66.43,252.61
2020-03-25 19:30:00,24.38,48.62,342.62
2020-03-25 19:45:00,24.3,73.4,597.35
2020-03-25 20:00:00,20.26,65.28,326.21
2020-03-25 20:15:00,16.6,54.96,573.4
2020-03-25 20:30:00,24.22,54.36,370.26
2020-03-25 20:45:00,17.98,48.92,266.08
2020-03-25 21:00:00,24.87,65.26,435.25
2020-03-25 21:15:00,21.74,66.16,719.52
2020-03-25 21:30:00,22.81,84.78,218.5
2020-03-25 21:45:00,27.11,71.41,373.78
2020-03-25 22:00:00,25.9,63.11,444.29
2020-03-25 22:15:00,20.17,58.57,438.22
2020-03-25 22:30:00,25.03,56.11,378.19
2020-03-25 22:45:00,20.97,48.58,433.9
2020-03-25 23:00:00,25.91,67.77,541.08
2020-03-25 23:15:00,21.73,54.8,280.06
2020-03-25 23:30:00,26.03,61.98,323.23
2020-03-25 23:45:00,19.4,57.73,627.49
2020-03-26 00:00:00,-9.05,93.78,1209.28
2020-03-26 00:15:00,20.94,60.24,460.69
2020-03-26 00:30:00,21.99,78.21,122.32
2020-03-26 00:45:00,20.52,56.12,398.26
2020-03-26 01:00:00,20.75,39.12,466.76
2020-03-26 01:15:00,24.02,59.87,358.5
2020-03-26 01:30:00,28.65,56.42,364.19
2020-03-26 01:45:00,20.98,59.79,617.28
2020-03-26 02:00:00,23.22,54.31,491.48
2020-03-26 02:15:00,23.96,73.7,386.59
2020-03-26 02:30:00,23.26,71.7,135.14
2020-03-26 02:45:00,17.88,53.98,573.15
2020-03-26 03:00:00,21.49,65.26,679.6
2020-03-26 03:15:00,23.33,57.56,225.82
2020-03-26 03:30:00,22.34,60.55,418.37
2020-03-26 03:45:00,21.79,69.69,516.31
2020-03-26 04:00:00,19.77,57.24,366.01
2020-03-26 04:15:00,23.96,52.06,472.33
2020-03-26 04:30:00,17.63,69.95,372.08
2020-03-26 04:45:00,21.55,53.9,513.2
2020-03-26 05:00:00,17.89,58.59,537.31
2020-03-26 05:15:00,26.44,38.86,621.12
2020-03-26 05:30:00,20.93,60.94,673.6
2020-03-26 05:45:00,13.85,60.13,588.84
2020-03-26 06:00:00,21.22,48.11,329.05
2020-03-26 06:15:00,25.34,74.61,365.19
2020-03-26 06:30:00,22.67,61.23,500.8
2020-03-26 06:45:00,22.28,53.86,283.81
2020-03-26 07:00:00,-6.29,1.38,0.0
2020-03-26 07:15:00,24.41,73.5,499.54
2020-03-26 07:30:00,21.54,63.07,213.19
2020-03-26 07:45:00,25.11,56.28,48.08
2020-03-26 08:00:00,-7.19,98.14,0.0
2020-03-26 08:15:00,3.02,98.04,1372.4
2020-03-26 08:30:00,22.03,73.65,418.44
2020-03-26 08:45:00,18.48,51.92,458.87
2020-03-26 09:00:00,21.78,58.03,297.48
2020-03-26 09:15:00,22.23,63.27,394.27
2020-03-26 09:30:00,19.99,64.11,483.02
2020-03-26 09:45:00,22.13,46.26,367.59
2020-03-26 10:00:00,19.48,68.62,427.74
2020-03-26 10:15:00,21.57,65.56,383.55
2020-03-26 10:30:00,19.03,58.02,88.94
2020-03-26 10:45:00,17.52,59.9,507.51
2020-03-26 11:00:00,25.79,59.56,544.24
2020-03-26 11:15:00,21.95,77.85,366.3
2020-03-26 11:30:00,26.01,59.06,350.85
2020-03-26 11:45:00,18.25,59.67,684.12
2020-03-26 12:00:00,47.29,98.02,0.0
2020-03-26 12:15:00,25.79,63.82,313.26
2020-03-26 12:30:00,-9.26,4.68,0.0
2020-03-26 12:45:00,17.95,64.11,311.44
2020-03-26 13:00:00,23.84,67.37,398.92
2020-03-26 13:15:00,24.34,40.02,603.78
2020-03-26 13:30:00,25.65,41.09,600.09
2020-03-26 13:45:00,23.68,49.01,187.02
2020-03-26 14:00:00,25.82,57.9,249.05
2020-03-26 14:15:00,20.96,52.59,484.94
2020-03-26 14:30:00,22.7,81.44,237.79
2020-03-26 14:45:00,24.37,55.2,374.21
2020-03-26 15:00:00,-6.76,96.65,1427.57
2020-03-26 15:15:00,17.95,70.96,299.92
2020-03-26 15:30:00,26.7,54.75,423.93
2020-03-26 15:45:00,23.1,63.94,268.1
2020-03-26 16:00:00,19.39,51.79,530.16
2020-03-26 16:15:00,21.38,61.09,229.7
2020-03-26 16:30:00,28.86,51.11,273.41
2020-03-26 16:45:00,25.89,65.33,238.0
2020-03-26 17:00:00,14.83,75.26,279.97
2020-03-26 17:15:00,22.77,58.32,390.52
2020-03-26 17:30:00,1.85,91.09,0.0
2020-03-26 17:45:00,24.51,60.05,139.27
2020-03-26 18:00:00,17.92,59.26,179.87
2020-03-26 18:15:00,20.9,53.42,259.68
2020-03-26 18:30:00,21.15,51.08,364.22
2020-03-26 18:45:00,23.52,67.21,174.31
2020-03-26 19:00:00,-2.74,99.4,0.0
2020-03-26 19:15:00,22.36,48.24,383.68
2020-03-26 19:30:00,20.35,60.26,367.39
2020-03-26 19:45:00,19.75,76.67,246.02
2020-03-26 20:00:00,23.69,61.32,361.12
2020-03-26 20:15:00,47.74,94.98,1319.83
2020-03-26 20:30:00,45.51,96.77,0.0
2020-03-26 20:45:00,19.19,78.27,446.74
2020-03-26 21:00:00,20.33,62.14,187.36
2020-03-26 21:15:00,23.95,70.79,378.29
2020-03-26 21:30:00,3.06,93.14,0.0
2020-03-26 21:45:00,-0.92,98.05,1304.13
2020-03-26 22:00:00,25.93,31.39,365.03
2020-03-26 22:15:00,20.09,67.81,684.96
2020-03-26 22:30:00,22.45,75.39,638.49
2020-03-26 22:45:00,22.13,55.5,387.66
2020-03-26 23:00:00,25.44,71.93,395.37
2020-03-26 23:15:00,26.14,64.84,155.69
2020-03-26 23:30:00,20.86,60.12,342.42
2020-03-26 23:45:00,19.25,42.08,268.31
2020-03-27 00:00:00,20.14,50.18,412.51
2020-03-27 00:15:00,26.82,62.77,533.67
2020-03-27 00:30:00,26.77,61.94,803.95
2020-03-27 00:45:00,19.73,72.42,445.47
2020-03-27 01:00:00,49.49,2.55,0.0
2020-03-27 01:15:00,19.48,59.53,292.26
2020-03-27 01:30:00,25.76,52.66,681.03
2020-03-27 01:45:00,17.44,65.65,291.56
2020-03-27 02:00:00,20.8,50.39,317.23
2020-03-27 02:15:00,19.52,70.87,514.46
2020-03-27 02:30:00,22.72,65.27,441.13
2020-03-27 02:45:00,14.56,63.55,352.48
2020-03-27 03:00:00,19.09,57.67,276.55
2020-03-27 03:15:00,54.68,3.04,1212.01
2020-03-27 03:30:00,20.0,74.09,505.93
2020-03-27 03:45:00,19.05,48.46,473.78
2020-03-27 04:00:00,19.18,70.83,334.56
2020-03-27 04:15:00,21.55,55.29,624.84
2020-03-27 04:30:00,22.31,57.96,311.86
2020-03-27 04:45:00,24.19,57.84,371.99
2020-03-27 05:00:00,20.29,42.14,176.42
2020-03-27 05:15:00,17.73,40.08,529.42
2020-03-27 05:30:00,19.32,48.07,359.51
2020-03-27 05:45:00,18.89,48.94,304.95
2020-03-27 06:00:00,22.03,53.94,206.3
2020-03-27 06:15:00,20.25,63.02,257.71
2020-03-27 06:30:00,20.23,65.65,581.36
2020-03-27 06:45:00,22.03,52.01,490.22
2020-03-27 07:00:00,27.37,68.83,87.33
2020-03-27 07:15:00,24.99,65.99,358.61
2020-03-27 07:30:00,25.02,70.52,333.62
2020-03-27 07:45:00,17.49,57.28,329.41
2020-03-27 08:00:00,21.8,52.35,440.73
2020-03-27 08:15:00,22.31,59.97,341.05
2020-03-27 08:30:00,22.72,47.26,489.46
2020-03-27 08:45:00,23.01,41.76,200.06
2020-03-27 09:00:00,27.23,71.75,322.93
2020-03-27 09:15:00,21.74,65.29,237.66
2020-03-27 09:30:00,17.12,66.23,455.41
2020-03-27 09:45:00,22.65,52.72,461.09
2020-03-27 10:00:00,3.34,97.63,0.0
2020-03-27 10:15:00,25.25,59.2,343.46
2020-03-27 10:30:00,25.91,48.37,439.03
2020-03-27 10:45:00,28.73,74.36,381.12
2020-03-27 11:00:00,19.55,57.06,277.0
2020-03-27 11:15:00,26.27,61.43,172.96
2020-03-27 11:30:00,22.11,62.14,607.1
2020-03-27 11:45:00,2.28,5.06,1523.1
2020-03-27 12:00:00,17.45,68.39,634.0
2020-03-27 12:15:00,20.07,74.94,314.48
2020-03-27 12:30:00,3.13,1.47,0.0
2020-03-27 12:45:00,42.0,1.89,1216.79
2020-03-27 13:00:00,24.86,73.45,410.15
2020-03-27 13:15:00,23.06,64.4,484.43
2020-03-27 13:30:00,21.34,61.27,386.08
2020-03-27 13:45:00,-0.7,0.47,1397.98
2020-03-27 14:00:00,23.69,68.26,250.33
2020-03-27 14:15:00,-3.91,1.17,0.0
2020-03-27 14:30:00,20.44,50.05,236.18
2020-03-27 14:45:00,20.34,60.89,743.24
2020-03-27 15:00:00,2.79,96.17,1291.27
2020-03-27 15:15:00,23.63,62.11,338.38
2020-03-27 15:30:00,20.14,58.8,553.24
2020-03-27 15:45:00,22.57,53.22,428.29
2020-03-27 16:00:00,19.75,44.91,552.18
2020-03-27 16:15:00,21.61,50.29,412.52
2020-03-27 16:30:00,25.61,73.76,389.77
2020-03-27 16:45:00,22.91,78.53,277.07
2020-03-27 17:00:00,21.63,48.07,299.25
2020-03-27 17:15:00,20.3,47.27,294.17
2020-03-27 17:30:00,17.59,36.38,414.95
2020-03-27 17:45:00,-7.16,92.64,1277.46
2020-03-27 18:00:00,17.72,54.83,423.35
2020-03-27 18:15:00,18.69,64.71,377.34
2020-03-27 18:30:00,50.79,0.48,0.0
2020-03-27 18:45:00,19.39,61.58,610.68
2020-03-27 19:00:00,18.96,70.86,439.26
2020-03-27 19:15:00,24.16,72.46,479.96
2020-03-27 19:30:00,20.61,61.04,520.84
2020-03-27 19:45:00,21.33,69.17,131.32
2020-03-27 20:00:00,22.4,68.33,196.52
2020-03-27 20:15:00,22.92,46.39,337.15
2020-03-27 20:30:00,24.11,64.79,507.74
2020-03-27 20:45:00,27.48,50.75,452.5
2020-03-27 21:00:00,26.43,76.77,150.2
2020-03-27 21:15:00,26.91,62.72,614.79
2020-03-27 21:30:00,19.91,71.82,251.92
2020-03-27 21:45:00,18.45,57.47,572.52
2020-03-27 22:00:00,20.24,56.42,340.29
2020-03-27 22:15:00,20.24,59.31,381.54
2020-03-27 22:30:00,16.64,62.71,432.51
2020-03-27 22:45:00,21.39,61.89,686.67
2020-03-27 23:00:00,27.59,57.37,308.5
2020-03-27 23:15:00,24.53,49.99,294.21
2020-03-27 23:30:00,15.69,34.0,452.3
2020-03-27 23:45:00,22.24,56.16,548.37
2020-03-28 00:00:00,19.58,58.31,236.43
2020-03-28 00:15:00,24.39,49.87,329.24
2020-03-28 00:30:00,20.71,47.5,340.98
2020-03-28 00:45:00,24.21,46.16,301.65
2020-03-28 01:00:00,20.37,65.18,342.77
2020-03-28 01:15:00,17.65,65.06,519.77
2020-03-28 01:30:00,41.81,92.74,0.0
2020-03-28 01:45:00,19.81,63.55,470.68
2020-03-28 02:00:00,17.09,52.25,365.59
2020-03-28 02:15:00,19.94,63.34,281.61
2020-03-28 02:30:00,21.58,66.19,163.13
2020-03-28 02:45:00,22.72,58.78,744.85
2020-03-28 03:00:00,16.08,68.27,603.58
2020-03-28 03:15:00,20.54,55.61,398.42
2020-03-28 03:30:00,21.29,55.76,506.42
2020-03-28 03:45:00,22.42,52.26,681.95
2020-03-28 04:00:00,14.85,35.38,14.48
2020-03-28 04:15:00,25.2,55.3,507.55
2020-03-28 04:30:00,22.8,55.47,406.31
2020-03-28 04:45:00,26.11,66.07,529.77
2020-03-28 05:00:00,24.11,60.07,465.86
2020-03-28 05:15:00,25.24,58.24,403.39
2020-03-28 05:30:00,19.26,67.98,473.57
2020-03-28 05:45:00,20.6,55.71,518.55
2020-03-28 06:00:00,22.31,61.6,392.6
2020-03-28 06:15:00,19.19,40.09,275.2
2020-03-28 06:30:00,16.08,69.49,356.11
2020-03-28 06:45:00,24.0,62.96,373.03
2020-03-28 07:00:00,18.85,67.71,599.61
2020-03-28 07:15:00,22.03,46.64,271.78
2020-03-28 07:30:00,21.62,64.2,331.61
2020-03-28 07:45:00,23.59,57.58,427.49
2020-03-28 08:00:00,16.52,61.22,665.07
2020-03-28 08:15:00,18.7,72.59,412.08
2020-03-28 08:30:00,48.53,94.07,1501.29
2020-03-28 08:45:00,23.88,54.21,233.8
2020-03-28 09:00:00,19.95,47.52,210.75
2020-03-28 09:15:00,24.3,62.34,220.87
2020-03-28 09:30:00,19.96,43.76,237.46
2020-03-28 09:45:00,23.66,58.78,357.79
2020-03-28 10:00:00,23.2,79.44,546.25
2020-03-28 10:15:00,15.8,55.48,407.38
2020-03-28 10:30:00,24.21,78.87,366.94
2020-03-28 10:45:00,24.54,52.61,170.88
2020-03-28 11:00:00,19.19,63.71,432.52
2020-03-28 11:15:00,23.85,61.73,225.79
2020-03-28 11:30:00,26.89,65.44,440.08
2020-03-28 11:45:00,24.8,42.1,519.47
2020-03-28 12:00:00,22.72,74.44,344.51
2020-03-28 12:15:00,23.45,64.82,207.35
2020-03-28 12:30:00,27.98,67.03,475.79
2020-03-28 12:45:00,21.31,62.69,551.98
2020-03-28 13:00:00,22.36,55.78,318.59
2020-03-28 13:15:00,22.85,77.33,545.21
2020-03-28 13:30:00,20.31,59.1,392.43
2020-03-28 13:45:00,24.59,46.19,599.21
2020-03-28 14:00:00,23.79,48.28,364.67
2020-03-28 14:15:00,25.03,59.84,167.97
2020-03-28 14:30:00,19.65,71.2,420.06
2020-03-28 14:45:00,21.4,65.2,490.16
2020-03-28 15:00:00,49.29,93.66,1328.16
2020-03-28 15:15:00,24.48,72.63,237.0
2020-03-28 15:30:00,20.43,70.94,324.74
2020-03-28 15:45:00,22.75,48.02,507.19
2020-03-28 16:00:00,21.9,49.31,162.31
2020-03-28 16:15:00,24.62,58.47,443.85
2020-03-28 16:30:00,21.01,50.82,536.89
2020-03-28 16:45:00,3.66,97.17,1571.14
2020-03-28 17:00:00,22.76,63.14,401.24
2020-03-28 17:15:00,15.53,89.26,146.22
2020-03-28 17:30:00,23.12,54.52,181.99
2020-03-28 17:45:00,20.5,61.76,246.65
2020-03-28 18:00:00,44.88,4.02,0.0
2020-03-28 18:15:00,17.22,77.1,374.4
2020-03-28 18:30:00,25.91,49.82,215.98
2020-03-28 18:45:00,20.15,58.43,352.14
2020-03-28 19:00:00,17.77,52.11,501.93
2020-03-28 19:15:00,15.87,53.26,527.31
2020-03-28 19:30:00,25.68,64.6,248.6
2020-03-28 19:45:00,16.83,60.31,401.57
2020-03-28 20:00:00,23.52,52.58,409.62
2020-03-28 20:15:00,20.16,55.75,422.76
2020-03-28 20:30:00,22.86,44.84,310.46
2020-03-28 20:45:00,13.68,55.67,318.92
2020-03-28 21:00:00,23.56,39.21,286.8
2020-03-28 21:15:00,25.74,44.66,414.8
2020-03-28 21:30:00,19.31,54.55,590.1
2020-03-28 21:45:00,24.98,72.97,503.5
2020-03-28 22:00:00,43.19,90.02,1593.93
2020-03-28 22:15:00,26.36,67.69,392.37
2020-03-28 22:30:00,18.4,54.3,414.93
2020-03-28 22:45:00,24.12,65.81,293.75
2020-03-28 23:00:00,20.4,66.2,372.86
2020-03-28 23:15:00,27.4,43.06,337.05
2020-03-28 23:30:00,21.96,71.64,634.84
